employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
19598,Technology,region_5,Bachelors,m,sourcing,2,29,3,3,0,0,79
46519,Sales & Marketing,region_14,Bachelors,m,other,1,36,4,6,0,0,47
45087,Sales & Marketing,region_31,Bachelors,m,other,1,35,5,8,0,0,50
66799,Procurement,region_26,Bachelors,f,other,1,24,2,2,0,0,73
13471,R&D,region_4,Bachelors,m,sourcing,3,32,4,3,1,0,89
23800,Procurement,region_16,Bachelors,m,other,1,30,1,5,0,0,72
16751,Sales & Marketing,region_2,Masters & above,f,other,1,31,4,5,0,0,51
12841,Technology,region_15,Bachelors,m,other,2,35,1,3,0,0,79
63224,Sales & Marketing,region_27,Bachelors,m,other,1,35,5,7,1,0,51
5397,Procurement,region_23,Bachelors,m,sourcing,1,33,2,9,0,0,71
54336,Analytics,region_15,Masters & above,m,other,1,29,4,4,1,0,83
4365,R&D,region_2,Masters & above,m,other,1,33,3,6,0,0,83
66880,Technology,region_22,Bachelors,m,referred,2,34,4,6,0,0,81
68112,Sales & Marketing,region_22,Masters & above,m,sourcing,1,34,3,8,1,0,46
27270,Analytics,region_17,Bachelors,m,sourcing,1,32,3,4,1,0,87
70665,Sales & Marketing,region_17,Bachelors,m,other,1,31,4,7,1,0,67
52480,Finance,region_26,Bachelors,f,sourcing,1,28,4,3,1,0,63
36897,Sales & Marketing,region_2,Bachelors,m,other,1,40,5,12,1,0,88
65938,Procurement,region_2,Bachelors,f,other,6,26,3,2,0,0,69
22523,Operations,region_30,Bachelors,f,sourcing,1,32,5,7,1,0,60
63387,Operations,region_4,Bachelors,f,other,1,27,4,4,0,0,64
56710,Sales & Marketing,region_1,Masters & above,f,other,1,37,3,4,0,0,47
49886,Operations,region_2,Bachelors,f,sourcing,2,49,4,17,1,0,60
19344,Technology,region_2,Bachelors,f,sourcing,2,25,2,3,0,0,75
39402,Operations,region_26,Bachelors,m,sourcing,2,36,4,7,1,0,59
15817,Sales & Marketing,region_3,Bachelors,m,sourcing,1,36,3,6,0,0,50
49515,Technology,region_2,Masters & above,m,other,2,46,3,10,0,0,75
44797,Sales & Marketing,region_19,Bachelors,m,other,1,39,1,8,0,0,51
70849,Finance,region_7,Masters & above,f,sourcing,1,34,3,6,0,0,59
73835,Sales & Marketing,region_26,Bachelors,m,other,1,28,3,2,0,0,48
72561,Analytics,region_25,Bachelors,m,other,2,28,3,4,0,0,80
72058,Sales & Marketing,region_25,Bachelors,f,other,2,29,3,4,0,0,48
17949,Analytics,region_22,Masters & above,m,sourcing,1,34,2,5,0,0,81
19913,Operations,region_15,Masters & above,m,other,2,42,3,7,0,0,60
77161,Sales & Marketing,region_2,Bachelors,m,referred,1,30,5,7,0,0,53
48156,Technology,region_17,Bachelors,m,other,1,28,5,5,1,1,89
52077,Technology,region_27,Bachelors,m,sourcing,1,31,4,4,0,0,80
64397,Analytics,region_8,Bachelors,m,other,1,28,5,3,1,0,84
10318,Operations,region_21,Masters & above,f,other,1,40,3,7,1,0,57
4016,Operations,region_15,Bachelors,m,sourcing,1,40,5,8,0,0,64
48458,R&D,region_22,Bachelors,m,other,3,30,5,2,1,0,86
34663,Procurement,region_7,Masters & above,f,other,1,41,5,11,0,0,71
9611,Operations,region_27,Masters & above,f,other,1,35,3,9,1,0,58
53928,HR,region_28,Masters & above,m,other,1,44,5,7,0,0,48
18169,HR,region_28,Bachelors,m,other,1,27,3,3,0,0,54
3521,Sales & Marketing,region_31,Bachelors,m,other,1,32,3,8,0,0,53
50093,Sales & Marketing,region_7,Masters & above,m,other,2,31,5,2,0,0,49
77218,Technology,region_2,Bachelors,f,other,1,32,3,4,0,0,77
38710,Procurement,region_7,Bachelors,m,sourcing,1,28,1,5,0,0,66
29006,Sales & Marketing,region_1,Bachelors,f,sourcing,1,26,3,2,0,0,52
64585,Operations,region_13,Bachelors,m,sourcing,1,32,3,2,0,0,58
31234,Technology,region_7,Masters & above,f,other,2,38,3,13,1,0,77
19994,Finance,region_13,Bachelors,m,sourcing,5,27,5,3,0,0,61
46432,Procurement,region_8,Masters & above,m,other,1,38,3,10,1,0,72
15601,Procurement,region_2,Masters & above,f,referred,1,38,3,5,1,0,68
7242,Technology,region_7,Bachelors,f,sourcing,1,46,1,18,0,0,80
42596,Operations,region_4,Bachelors,m,other,1,44,4,5,0,0,59
2184,Operations,region_2,Masters & above,f,sourcing,1,38,3,8,0,0,58
60850,Operations,region_30,Bachelors,f,sourcing,1,32,1,2,0,0,60
18860,Finance,region_22,Below Secondary,f,other,1,25,5,2,0,1,69
63469,Procurement,region_11,Bachelors,m,other,2,30,3,5,0,0,71
76481,Sales & Marketing,region_23,Masters & above,f,sourcing,1,40,1,7,1,0,51
55210,Operations,region_6,Bachelors,m,other,1,28,3,4,0,0,61
62869,Operations,region_32,Bachelors,m,other,1,37,4,4,1,0,61
47319,Operations,region_8,Masters & above,f,sourcing,1,42,3,6,0,0,62
24336,Analytics,region_22,Masters & above,m,other,1,43,5,15,1,0,85
14878,Operations,region_34,Masters & above,m,other,1,34,1,5,0,0,57
50510,Sales & Marketing,region_4,Masters & above,m,sourcing,1,38,2,6,0,0,53
23273,Analytics,region_31,Bachelors,m,sourcing,1,31,5,7,1,0,82
17596,Technology,region_22,Masters & above,f,sourcing,1,35,5,9,1,0,80
46797,Sales & Marketing,region_21,Masters & above,m,other,1,28,3,5,0,0,51
45012,Operations,region_22,Masters & above,m,other,1,32,5,6,0,0,71
22477,Sales & Marketing,region_22,Masters & above,f,sourcing,1,33,1,10,0,0,49
50372,Procurement,region_2,Masters & above,f,other,1,44,3,8,0,0,71
5874,Technology,region_34,Bachelors,m,sourcing,1,29,1,4,0,0,78
4791,Sales & Marketing,region_2,Bachelors,f,other,2,53,3,6,0,0,49
61736,Sales & Marketing,region_3,Bachelors,m,other,1,37,3,8,0,0,66
5716,Operations,region_17,Bachelors,f,sourcing,1,35,1,10,1,0,60
50,Sales & Marketing,region_19,Bachelors,m,other,1,32,1,3,0,0,48
5358,R&D,region_22,Masters & above,m,other,1,30,4,6,0,0,84
46021,Operations,region_30,Bachelors,m,sourcing,1,32,4,7,0,0,61
21246,Finance,region_22,Masters & above,f,sourcing,1,32,3,4,0,0,62
77813,Operations,region_31,Masters & above,f,sourcing,1,50,3,3,0,0,62
52702,Sales & Marketing,region_20,Bachelors,m,sourcing,1,24,1,2,0,0,51
53508,Operations,region_22,Masters & above,m,sourcing,1,53,5,4,0,0,57
42939,Sales & Marketing,region_30,Bachelors,m,other,1,42,3,4,0,0,51
67083,Sales & Marketing,region_11,Bachelors,m,sourcing,1,31,4,4,0,0,52
55454,Technology,region_2,Bachelors,m,referred,1,30,3,3,1,0,80
40159,Sales & Marketing,region_26,Bachelors,m,other,1,38,2,5,0,0,44
9361,Operations,region_20,Bachelors,m,sourcing,1,31,2,3,0,0,56
4667,Operations,region_26,Masters & above,m,other,1,35,3,7,0,0,57
60917,Procurement,region_2,Masters & above,f,referred,1,37,3,7,1,0,69
37345,Procurement,region_2,Bachelors,m,sourcing,1,38,5,10,1,0,70
58782,Sales & Marketing,region_2,Bachelors,m,referred,1,40,5,6,0,0,50
29581,Technology,region_2,Masters & above,m,sourcing,1,51,5,8,1,0,83
4765,Sales & Marketing,region_26,Bachelors,f,other,1,24,3,1,0,0,51
56993,Operations,region_29,Masters & above,m,sourcing,1,34,3,4,1,1,60
7108,Procurement,region_15,Masters & above,f,sourcing,1,44,2,13,0,0,67
48688,Sales & Marketing,region_6,Bachelors,f,other,1,28,5,2,1,0,50
9081,Legal,region_22,Bachelors,m,other,1,29,1,2,0,0,62
63401,Technology,region_31,Bachelors,m,other,1,32,1,7,0,0,78
69054,Technology,region_2,Masters & above,m,sourcing,1,36,1,7,0,0,81
77177,Technology,region_2,Bachelors,m,other,1,47,4,5,1,0,79
33445,Sales & Marketing,region_7,Masters & above,f,other,1,37,4,8,0,0,48
2999,Technology,region_15,Bachelors,m,other,2,30,5,5,1,0,80
5762,Analytics,region_29,Bachelors,m,other,1,29,3,2,1,0,82
64428,Technology,region_5,Masters & above,m,other,1,48,4,5,0,0,77
19801,Analytics,region_1,Bachelors,m,other,1,30,4,4,1,0,85
47927,Procurement,region_22,Bachelors,m,other,3,25,3,2,0,0,73
48245,Finance,region_2,Masters & above,m,sourcing,1,60,1,8,0,0,62
16807,Procurement,region_2,Bachelors,f,sourcing,1,60,3,9,0,0,72
48056,Operations,region_26,Bachelors,m,sourcing,1,31,1,3,0,0,61
14897,Legal,region_7,Bachelors,m,other,1,39,3,7,0,0,60
12255,HR,region_31,Bachelors,m,other,1,30,3,7,0,0,50
21480,Sales & Marketing,region_2,Bachelors,m,sourcing,1,49,5,6,1,0,52
29715,Sales & Marketing,region_13,Masters & above,f,sourcing,1,33,2,7,0,0,47
46610,Sales & Marketing,region_12,Bachelors,m,sourcing,1,37,1,6,1,0,49
16168,Sales & Marketing,region_26,Bachelors,m,sourcing,2,32,3,9,0,0,53
37454,Operations,region_7,Bachelors,f,other,1,31,4,6,1,0,62
63326,Procurement,region_2,Bachelors,m,sourcing,1,53,3,19,0,0,69
40538,Operations,region_15,Masters & above,m,other,2,33,3,7,0,0,57
37777,Finance,region_2,Bachelors,m,other,2,32,3,4,0,0,57
8762,Operations,region_15,Masters & above,m,sourcing,1,50,4,9,0,0,61
10273,Procurement,region_26,Bachelors,f,sourcing,2,26,4,4,0,0,68
68346,Sales & Marketing,region_15,Bachelors,m,other,1,50,1,2,1,0,56
60674,Operations,region_15,Masters & above,m,other,1,41,4,3,0,0,60
16752,R&D,region_31,Bachelors,m,other,1,33,4,4,0,0,85
62750,Sales & Marketing,region_32,Bachelors,m,sourcing,1,32,4,2,0,0,52
14797,HR,region_29,Bachelors,f,other,1,28,2,3,0,0,46
16958,Procurement,region_2,Bachelors,f,referred,1,30,3,5,1,0,71
61550,Sales & Marketing,region_7,Bachelors,m,other,1,47,2,18,0,0,46
41315,Sales & Marketing,region_20,Bachelors,m,sourcing,1,27,3,5,0,0,48
11190,Analytics,region_32,Bachelors,m,sourcing,1,35,2,3,0,0,82
65049,Finance,region_26,Bachelors,m,sourcing,1,34,5,5,0,0,60
69108,Sales & Marketing,region_2,Bachelors,f,other,1,50,4,3,0,0,46
21421,Procurement,region_20,Bachelors,m,other,2,40,3,10,0,0,73
36797,Operations,region_7,Bachelors,f,sourcing,1,34,4,7,1,0,58
7918,Analytics,region_6,Bachelors,f,other,2,31,4,6,0,0,79
66794,Technology,region_27,Bachelors,m,sourcing,2,31,1,4,0,0,84
68981,Operations,region_22,Masters & above,m,referred,1,40,5,8,1,0,61
17795,HR,region_2,Bachelors,m,other,1,38,5,4,1,0,53
13412,Technology,region_24,Masters & above,m,other,1,34,3,4,0,0,80
30957,Technology,region_15,Bachelors,m,other,1,30,4,8,0,0,90
37443,Operations,region_6,Bachelors,f,other,1,25,5,3,1,0,62
22846,Operations,region_22,Masters & above,f,sourcing,1,33,3,7,0,0,61
67181,Operations,region_4,Bachelors,f,sourcing,1,27,4,3,1,0,61
45361,Finance,region_2,Bachelors,m,other,2,29,5,3,0,0,60
68904,Finance,region_2,Masters & above,f,sourcing,1,43,4,10,0,0,61
60537,Analytics,region_2,Bachelors,m,other,1,31,1,9,0,0,85
69343,Technology,region_16,Masters & above,f,other,1,41,4,5,0,0,79
54979,Operations,region_22,Masters & above,m,sourcing,1,40,4,4,1,0,61
40721,Analytics,region_11,Bachelors,m,other,1,39,5,3,0,0,87
54278,Analytics,region_29,Bachelors,m,other,1,31,3,5,0,0,83
44047,Sales & Marketing,region_19,Bachelors,m,sourcing,1,28,4,5,0,0,53
52017,Analytics,region_22,Bachelors,m,other,3,26,5,2,1,0,87
60612,Procurement,region_12,Bachelors,m,other,1,29,5,4,1,0,73
71179,Sales & Marketing,region_11,Masters & above,m,sourcing,1,45,3,6,1,1,50
15944,Operations,region_19,Masters & above,m,other,2,43,3,4,0,0,63
7581,Operations,region_30,Bachelors,f,sourcing,1,32,4,5,0,0,57
67893,Sales & Marketing,region_16,Bachelors,m,other,2,33,3,7,0,0,46
8563,Technology,region_24,Bachelors,m,sourcing,1,25,3,2,0,0,82
5380,Technology,region_26,Bachelors,m,sourcing,1,30,3,5,0,0,76
36346,Analytics,region_22,Bachelors,m,other,1,27,5,6,0,0,95
68438,Sales & Marketing,region_19,Bachelors,f,other,1,35,2,7,0,0,53
76303,Technology,region_22,Bachelors,m,sourcing,1,29,5,2,1,0,76
10059,Analytics,region_34,Bachelors,m,sourcing,3,27,3,2,0,0,83
56246,Operations,region_2,Masters & above,m,other,1,52,5,8,0,0,59
64986,Operations,region_7,Bachelors,f,other,1,36,5,5,1,0,62
32884,Sales & Marketing,region_2,Masters & above,m,other,2,36,4,9,1,0,47
19572,Operations,region_22,Masters & above,m,sourcing,1,42,5,10,1,0,62
30949,Technology,region_1,Bachelors,m,other,1,31,2,4,0,0,75
43795,Operations,region_15,Bachelors,f,other,1,39,4,4,0,0,55
66542,Operations,region_26,Bachelors,f,other,1,34,5,6,0,0,61
31879,R&D,region_23,Masters & above,m,sourcing,1,35,4,4,0,0,82
8159,Operations,region_2,Masters & above,m,other,1,52,4,16,0,0,60
76057,Finance,region_2,Bachelors,f,other,1,34,3,9,1,0,61
36854,Operations,region_15,Masters & above,m,other,1,53,4,6,0,0,61
14041,Procurement,region_17,Masters & above,m,other,1,60,3,6,0,0,65
57646,Technology,region_13,Bachelors,m,other,1,30,3,4,0,0,78
38421,Sales & Marketing,region_7,Bachelors,m,sourcing,2,31,3,6,1,0,53
30944,Operations,region_15,Bachelors,m,sourcing,1,51,5,20,0,0,57
47056,Sales & Marketing,region_7,Masters & above,m,other,1,44,1,5,1,0,53
9512,Operations,region_17,Bachelors,m,other,1,27,4,3,0,0,61
36736,Sales & Marketing,region_32,Bachelors,m,other,1,37,5,9,0,0,53
69805,Operations,region_4,Bachelors,m,other,1,40,5,10,1,0,57
2310,Analytics,region_22,Bachelors,m,other,1,29,3,4,1,0,86
9196,Operations,region_2,Bachelors,f,sourcing,1,31,5,5,0,0,71
59865,Technology,region_23,Masters & above,f,sourcing,2,35,4,8,0,0,81
73522,Sales & Marketing,region_13,Bachelors,m,sourcing,1,51,3,25,0,0,53
75870,Sales & Marketing,region_14,Bachelors,f,other,1,31,1,9,0,0,50
69787,Sales & Marketing,region_5,Bachelors,m,sourcing,1,32,2,6,0,0,47
55807,Procurement,region_26,Bachelors,f,other,1,37,3,7,1,0,70
77062,Procurement,region_2,Masters & above,f,other,1,53,3,13,0,0,66
28559,Sales & Marketing,region_4,Bachelors,m,other,1,28,5,2,1,0,50
8827,Technology,region_2,Masters & above,f,other,1,35,4,8,0,0,78
45194,Operations,region_19,Bachelors,m,sourcing,1,35,3,4,1,0,53
6164,Technology,region_2,Bachelors,m,other,1,44,1,3,0,0,74
64449,Sales & Marketing,region_2,Masters & above,m,other,1,32,5,3,1,0,47
19278,Legal,region_2,Masters & above,f,other,1,46,3,12,0,0,53
65218,Technology,region_8,Bachelors,f,sourcing,1,31,3,4,0,0,83
11280,Sales & Marketing,region_7,Bachelors,m,other,1,44,1,15,0,0,50
28701,Finance,region_2,Bachelors,m,other,1,32,1,2,0,0,56
49596,Technology,region_7,Bachelors,f,sourcing,2,29,4,3,1,0,82
36684,Sales & Marketing,region_13,Bachelors,m,sourcing,1,31,5,7,1,0,48
3000,Operations,region_26,Bachelors,f,sourcing,1,38,5,11,0,0,63
34291,R&D,region_22,Bachelors,m,other,1,30,4,6,1,0,85
16877,Operations,region_30,Bachelors,m,sourcing,1,30,3,5,1,0,63
29053,Operations,region_15,Bachelors,m,sourcing,1,33,3,7,0,0,57
37652,HR,region_2,Masters & above,m,other,1,59,4,16,0,0,50
75948,Analytics,region_28,Masters & above,m,other,1,33,5,8,1,0,83
58521,Analytics,region_7,Bachelors,m,sourcing,2,42,4,3,0,0,84
75666,Procurement,region_7,Masters & above,m,sourcing,1,33,3,7,0,0,69
63020,Sales & Marketing,region_13,Bachelors,m,other,1,31,2,4,0,0,49
73941,Technology,region_10,Masters & above,m,other,1,45,3,9,0,0,80
1224,R&D,region_22,Masters & above,m,other,1,42,3,12,0,0,80
51028,Analytics,region_22,Bachelors,m,sourcing,1,31,2,5,0,0,83
10269,Procurement,region_23,Bachelors,m,sourcing,1,28,4,7,0,0,68
36948,Procurement,region_7,Bachelors,m,other,1,23,3,2,0,0,72
63169,Analytics,region_11,Bachelors,m,sourcing,1,27,5,6,0,0,89
32892,Technology,region_2,Bachelors,m,sourcing,1,25,2,2,0,0,84
37901,Procurement,region_31,Bachelors,f,sourcing,1,37,3,7,0,0,72
67110,Finance,region_2,Bachelors,m,sourcing,1,59,5,6,1,0,57
68296,Sales & Marketing,region_13,Bachelors,m,sourcing,1,34,5,5,0,0,54
26376,Analytics,region_23,Bachelors,m,other,1,30,5,4,0,0,82
5309,Technology,region_2,Masters & above,f,other,1,43,3,6,0,0,72
78228,Operations,region_20,Bachelors,m,other,1,29,4,2,0,0,61
42787,HR,region_25,Bachelors,m,sourcing,1,31,3,4,0,0,51
74020,Sales & Marketing,region_22,Bachelors,f,sourcing,2,32,5,6,0,0,50
15249,Sales & Marketing,region_6,Bachelors,m,sourcing,1,28,5,4,1,1,49
64050,Analytics,region_2,Bachelors,m,sourcing,2,32,3,4,0,0,86
21852,Analytics,region_28,Masters & above,m,sourcing,1,31,5,6,1,0,89
14550,Operations,region_2,Bachelors,f,sourcing,1,53,3,5,1,0,59
62055,Sales & Marketing,region_1,Masters & above,m,sourcing,1,30,3,4,1,0,51
22610,Sales & Marketing,region_13,Bachelors,m,sourcing,1,35,4,7,0,0,44
50111,Sales & Marketing,region_2,Bachelors,m,sourcing,1,51,3,6,1,1,49
16945,Procurement,region_22,Bachelors,f,other,3,25,4,3,0,0,69
12520,Sales & Marketing,region_11,Bachelors,f,other,1,37,3,7,0,0,50
37568,Procurement,region_10,Masters & above,f,sourcing,1,35,3,3,0,0,70
42497,Operations,region_2,Bachelors,m,other,1,47,4,17,1,0,57
58737,Technology,region_7,Bachelors,f,sourcing,1,33,5,3,1,0,78
29995,Sales & Marketing,region_14,Masters & above,m,sourcing,1,42,2,5,0,0,48
73583,Technology,region_16,Bachelors,m,other,1,25,3,3,0,0,82
43103,Sales & Marketing,region_4,Bachelors,m,other,1,35,4,2,1,0,51
9637,Sales & Marketing,region_2,Bachelors,m,referred,1,39,4,8,1,0,47
9548,Analytics,region_22,Bachelors,m,sourcing,2,38,4,13,0,0,87
70129,Sales & Marketing,region_28,Masters & above,f,other,1,29,4,4,0,0,51
21163,HR,region_2,Bachelors,m,other,1,31,3,6,1,0,49
25467,Sales & Marketing,region_28,Masters & above,m,other,1,34,5,3,1,0,54
36870,Operations,region_3,Masters & above,m,sourcing,1,33,5,5,1,0,61
8588,Operations,region_13,Bachelors,m,other,1,31,1,6,0,0,58
37823,Procurement,region_2,Bachelors,m,sourcing,1,47,2,18,0,0,71
25862,HR,region_2,Masters & above,f,sourcing,1,42,5,5,0,0,50
43015,Operations,region_15,Bachelors,m,other,1,31,3,3,0,0,60
21613,Operations,region_15,Masters & above,m,other,1,44,3,4,0,0,60
47829,Operations,region_2,Bachelors,f,sourcing,1,39,3,6,0,0,62
37490,Finance,region_31,Masters & above,f,other,1,33,4,2,1,0,59
8971,Procurement,region_31,Masters & above,m,other,1,44,3,16,0,0,69
19161,Technology,region_2,Bachelors,f,other,4,33,5,9,1,0,82
16109,Technology,region_2,Bachelors,m,other,1,26,2,2,0,0,75
77783,HR,region_2,Bachelors,f,sourcing,1,28,2,7,0,0,49
19240,Technology,region_2,Bachelors,m,referred,2,27,5,2,0,0,78
31974,Technology,region_26,Bachelors,m,sourcing,1,29,4,3,0,0,79
74243,Technology,region_27,Bachelors,m,other,1,29,3,5,0,0,75
73468,Sales & Marketing,region_31,Bachelors,m,other,3,34,1,9,0,0,46
74828,Sales & Marketing,region_25,Masters & above,m,other,2,45,5,7,1,0,46
61503,Sales & Marketing,region_14,Bachelors,m,other,1,42,3,5,0,0,52
75590,Sales & Marketing,region_2,Bachelors,m,other,2,51,1,19,0,0,48
7406,Technology,region_2,Bachelors,m,other,1,35,3,7,0,0,77
51236,Sales & Marketing,region_31,Bachelors,m,sourcing,1,34,3,9,0,0,45
45251,Procurement,region_5,Bachelors,f,sourcing,2,30,2,4,0,0,65
75788,Legal,region_22,Bachelors,m,sourcing,1,30,4,3,0,0,58
39372,Analytics,region_28,Bachelors,m,other,3,26,4,5,0,0,88
70422,Sales & Marketing,region_2,Masters & above,m,sourcing,1,46,1,15,0,0,50
8185,Technology,region_10,Masters & above,f,other,2,39,3,11,0,0,78
66087,Technology,region_5,Bachelors,f,other,1,33,3,6,1,0,79
69081,Sales & Marketing,region_15,Bachelors,m,other,2,25,2,3,0,0,46
8114,Operations,region_22,Masters & above,m,sourcing,1,48,3,7,0,0,62
32310,Operations,region_15,Masters & above,f,other,1,41,3,13,0,0,60
54928,Sales & Marketing,region_1,Bachelors,m,other,1,27,3,4,1,0,53
31164,HR,region_27,Bachelors,m,other,1,31,1,7,0,0,49
32129,Technology,region_8,Masters & above,m,other,1,39,3,4,0,0,82
20588,Finance,region_32,Bachelors,f,sourcing,1,31,5,5,1,0,62
73147,Operations,region_7,Bachelors,f,sourcing,2,26,5,2,1,0,58
62213,Sales & Marketing,region_15,Bachelors,m,other,2,29,2,2,0,0,51
68571,Operations,region_26,Bachelors,f,other,1,30,5,7,0,0,57
46758,Operations,region_26,Masters & above,m,other,1,49,5,4,0,0,62
6107,Sales & Marketing,region_32,Bachelors,m,other,1,33,5,7,1,0,53
34880,Operations,region_7,Bachelors,m,sourcing,2,32,3,7,0,0,58
16822,Operations,region_23,Masters & above,f,other,2,34,5,3,1,0,59
23202,Finance,region_28,Bachelors,f,other,1,30,5,3,1,0,55
49821,Sales & Marketing,region_5,Bachelors,m,other,1,30,3,3,0,0,46
45979,HR,region_11,Bachelors,f,other,1,26,3,3,0,0,44
63798,Technology,region_5,Bachelors,m,other,2,26,3,3,0,0,80
52802,Procurement,region_26,Bachelors,m,sourcing,1,55,4,17,0,0,65
68899,Finance,region_22,Bachelors,m,other,1,30,4,3,1,0,57
72132,Sales & Marketing,region_7,Masters & above,f,sourcing,1,31,3,5,0,0,46
62176,Operations,region_22,Bachelors,m,other,1,35,5,3,1,0,58
37031,Sales & Marketing,region_12,Bachelors,f,other,1,29,4,6,0,0,43
57484,Technology,region_13,Masters & above,m,other,1,56,3,30,0,0,78
21481,Sales & Marketing,region_2,Bachelors,m,other,1,52,3,6,1,1,44
50452,Operations,region_19,Bachelors,m,sourcing,2,34,5,9,1,0,60
48285,Procurement,region_2,Bachelors,m,other,1,33,3,7,1,0,70
50870,Sales & Marketing,region_22,Bachelors,m,other,1,26,3,3,0,0,50
43287,Sales & Marketing,region_22,Masters & above,m,other,1,38,2,8,0,0,47
28431,Analytics,region_25,Bachelors,m,other,2,30,4,5,0,0,82
64293,Technology,region_13,Bachelors,f,sourcing,1,52,3,18,0,0,82
33352,Sales & Marketing,region_2,Masters & above,f,other,1,32,3,6,1,0,43
65970,Analytics,region_15,Bachelors,m,other,2,38,3,7,0,0,87
19757,Procurement,region_19,Bachelors,m,other,1,32,5,5,1,0,72
49229,Technology,region_27,Masters & above,m,sourcing,1,50,3,18,0,0,78
14047,Technology,region_7,Bachelors,f,sourcing,1,31,4,3,0,0,82
54957,Technology,region_22,Bachelors,m,sourcing,4,30,3,5,0,0,79
38320,Legal,region_27,Bachelors,f,sourcing,3,26,5,2,1,0,64
48341,HR,region_2,Bachelors,f,sourcing,1,31,5,7,0,0,48
16477,Procurement,region_15,Bachelors,f,sourcing,2,31,3,7,0,0,67
60817,Technology,region_2,Masters & above,f,other,1,47,1,15,0,0,79
24458,HR,region_2,Masters & above,m,other,1,57,4,26,0,0,51
58192,Technology,region_1,Masters & above,f,other,1,40,4,10,1,0,81
23321,Procurement,region_2,Bachelors,f,other,1,35,4,10,0,0,70
62437,Operations,region_2,Bachelors,f,other,1,37,5,5,1,1,58
71362,Finance,region_20,Bachelors,m,sourcing,1,33,5,7,1,0,60
19426,Sales & Marketing,region_27,Bachelors,m,other,1,46,3,11,0,0,46
2918,Analytics,region_28,Bachelors,m,other,1,28,3,4,0,0,86
